trait	nVariantsOverlappingEnhancers	biosample	nVariantsTotal	bpEnhancers	nCommonVariantsOverlappingEnhancers	nCommonVariantsTotal	recall	enrichment	method	biosampleGroup	traitGroup	SE_log_enr	CI_enr_low	CI_enr_high	p_enr	p_adjust_enr	recall_adjust	SE_recall	CI_recall_low	CI_recall_high	significant_enr	n_cells	unique_fragments	dataset	biosample_name	ext_biosample_name	pred_file	ATAC_bw
ALT	18	PBMC_20_CD4.N1	422	39855932	102585	9746610	0.042654028436019	4.05256304620351	scE2G_multiome	FALSE	FALSE	0.230630302140887	2.57879554247879	6.36858059234424	1.95605990877929e-07	0.000700465053333864	0.0469483568075117	0.0102485781219886	0.0225671844241762	0.0627408724478617	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
AST	23	PBMC_20_CD4.N1	538	39855932	102585	9746610	0.0427509293680297	4.06176961239686	scE2G_multiome	FALSE	FALSE	0.204018284471548	2.72304367817137	6.05865139675968	6.28173593432424e-09	2.24948963808151e-05	0.0461254612546126	0.00900982480126892	0.0250919972505269	0.0604098614855326	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Age_at_Menarche	1	PBMC_20_CD4.N1	310	39855932	102585	9746610	0.0032258064516129	0.306484158691376	scE2G_multiome	FALSE	FALSE	0.998395439357664	0.0433084153513187	2.16892118464225	0.838304121650269	1	0.00955414012738853	0.00548967140600482	-0.00753375179111589	0.0139853646943417	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Age_at_Menopause	9	PBMC_20_CD4.N1	121	39855932	102585	9746610	0.0743801652892562	7.06686613842099	scE2G_multiome	FALSE	FALSE	0.320706774027956	3.76912693741679	13.2499111458922	7.29980035316332e-07	0.00261405850646778	0.088	0.0253386661053813	0.024717292306423	0.124043038272089	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Alb	14	PBMC_20_CD4.N1	479	39855932	102585	9746610	0.0292275574112735	2.7769128365774	scE2G_multiome	FALSE	FALSE	0.263336227354321	1.65733401912461	4.65280071063849	0.000223516340386516	0.800412014924114	0.0331262939958592	0.00814324939111397	0.0132670818875624	0.0451880329349846	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Alzheimer_LTFH	1	PBMC_20_CD4.N1	17	39855932	102585	9746610	0.0588235294117647	5.58882877613686	scE2G_multiome	FALSE	FALSE	0.970152145559398	0.834691134911723	37.4210360965184	0.0135649301848937	1	0.142857142857143	0.0763603548321213	-0.090840015905892	0.208487074729421	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
ApoA	15	PBMC_20_CD4.N1	566	39855932	102585	9746610	0.0265017667844523	2.51793522599806	scE2G_multiome	FALSE	FALSE	0.254764198296581	1.5282305420901	4.1485872894877	0.000433691188119166	1	0.0298245614035088	0.00712483387809998	0.0125373489875455	0.0404661845813591	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
ApoB	13	PBMC_20_CD4.N1	376	39855932	102585	9746610	0.0345744680851064	3.28492329661236	scE2G_multiome	FALSE	FALSE	0.272522952346025	1.92554323998935	5.60398792430457	6.01915824974658e-05	0.215546056923425	0.0394736842105263	0.00998887703310853	0.0149966288542144	0.0541523073159984	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Asthma	4	PBMC_20_CD4.N1	43	39855932	102585	9746610	0.0930232558139535	8.83814783203039	scE2G_multiome	FALSE	FALSE	0.476186278656933	3.47560782480336	22.4745889174774	8.91129692671963e-05	0.31911354294583	0.127659574468085	0.0486766595111466	-0.00238124371561288	0.18842775534352	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
BFP	17	PBMC_20_CD4.N1	662	39855932	102585	9746610	0.0256797583081571	2.43983612734676	scE2G_multiome	FALSE	FALSE	0.23941088892303	1.5260674865046	3.90074513804175	0.000313915180108027	1	0.0285285285285285	0.00645085970811348	0.0130363056109341	0.0383232110053801	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
BMI	19	PBMC_20_CD4.N1	815	39855932	102585	9746610	0.0233128834355828	2.21495913459166	scE2G_multiome	FALSE	FALSE	0.226735438129271	1.42026100516967	3.45432561342834	0.000552623015440077	1	0.0256410256410256	0.00552312968084499	0.0124877481791824	0.0341380186919832	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
BW	24	PBMC_20_CD4.N1	953	39855932	102585	9746610	0.0251836306400839	2.39269899335135	scE2G_multiome	FALSE	FALSE	0.201547107746333	1.61187313776367	3.55177360963252	4.38945251434045e-05	0.157186294538532	0.0271682340647858	0.00525525274594959	0.0148835245283675	0.0354837367518004	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Balding_Type4	2	PBMC_20_CD4.N1	457	39855932	102585	9746610	0.00437636761487965	0.415799077436878	scE2G_multiome	FALSE	FALSE	0.705567450411333	0.104304589632468	1.65753849764959	0.859799056386863	1	0.0086767895878525	0.00431953211852798	-0.0040897597674992	0.0128424949972585	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Baso	13	PBMC_20_CD4.N1	137	39855932	102585	9746610	0.0948905109489051	9.0155559089507	scE2G_multiome	FALSE	FALSE	0.26387288053803	5.37506236796685	15.1217312066577	2.89014486525653e-10	1.03496087624836e-06	0.106382978723404	0.0259658314163875	0.043998416544147	0.145782605353663	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Blood_Clot_Lung	2	PBMC_20_CD4.N1	21	39855932	102585	9746610	0.0952380952380952	9.04857992326921	scE2G_multiome	FALSE	FALSE	0.672602354548616	2.42136502245149	33.8143145988353	0.00134549598634072	1	0.16	0.0733212111192934	-0.0484688378585776	0.238945028334768	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Blood_counts	401	PBMC_20_CD4.N1	6017	39855932	102585	9746610	0.0666445072295164	6.3319005761883	scE2G_multiome	FALSE	TRUE	0.0482545395211913	5.76049426280519	6.95998695209352	6.21767820463349e-182	2.22655056507925e-178	0.0669324032552732	0.00322062714973747	0.060332194008399	0.0729568204506337	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
BrC	1	PBMC_20_CD4.N1	57	39855932	102585	9746610	0.0175438596491228	1.66684367007591	scE2G_multiome	FALSE	FALSE	0.991198900980771	0.238882775306227	11.6306745721222	0.121176962787526	1	0.0491803278688525	0.0276872531538609	-0.0367221593632875	0.0718098786615331	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
CAD	3	PBMC_20_CD4.N1	40	39855932	102585	9746610	0.075	7.1257566895745	scE2G_multiome	FALSE	FALSE	0.555287353712656	2.39976954112947	21.1588686033233	0.000828849653111231	1	0.113636363636364	0.0478451908136753	-0.0187748508282501	0.16877485082825	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
CRC	2	PBMC_20_CD4.N1	5	39855932	102585	9746610	0.4	38.0040356777307	scE2G_multiome	FALSE	FALSE	0.547732202919233	12.9897029812769	111.188587597116	1.14768083884573e-05	0.0410984508390656	0.444444444444444	0.165634664999984	0.0753620220086736	0.724637977991327	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
CRP	20	PBMC_20_CD4.N1	440	39855932	102585	9746610	0.0454545454545455	4.31864041792394	scE2G_multiome	FALSE	FALSE	0.218475369790392	2.81436533623184	6.6269488254491	1.70864405513333e-08	6.11865436143246e-05	0.0495495495495496	0.0102989538182268	0.0252689668923796	0.0656401240167113	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Ca	16	PBMC_20_CD4.N1	516	39855932	102585	9746610	0.0310077519379845	2.94604927734346	scE2G_multiome	FALSE	FALSE	0.246103155088491	1.81868138417182	4.77225225928633	4.80175951391829e-05	0.171951008193414	0.0346153846153846	0.0080164685975561	0.0152957622035782	0.0467197416723908	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
DBP	9	PBMC_20_CD4.N1	352	39855932	102585	9746610	0.0255681818181818	2.42923523508222	scE2G_multiome	FALSE	FALSE	0.329054022391097	1.27461281360868	4.62978542531479	0.00464645569590884	1	0.0308988764044944	0.00917129986030465	0.00759276440056748	0.0435435992357962	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
DVT	24	PBMC_20_CD4.N1	247	39855932	102585	9746610	0.097165991902834	9.23174955734348	scE2G_multiome	FALSE	FALSE	0.193963463810909	6.31221836613848	13.5016241432168	4.55773637908658e-17	1.6321253973509e-13	0.103585657370518	0.019233899870117	0.059468240875155	0.134863742930513	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Eosino	82	PBMC_20_CD4.N1	1104	39855932	102585	9746610	0.0742753623188406	7.05690879885397	scE2G_multiome	FALSE	FALSE	0.106260879994048	5.73013797979622	8.69088353036721	6.62397307391684e-43	2.37204475776962e-39	0.075812274368231	0.00795206608845921	0.0586895991827782	0.0898611254549029	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
FEV1FVC	18	PBMC_20_CD4.N1	821	39855932	102585	9746610	0.0219244823386114	2.08304702253091	scE2G_multiome	FALSE	FALSE	0.23311376111983	1.31908347769335	3.28946952293161	0.00146235193490935	1	0.0242424242424242	0.00535466141976622	0.0114295388064635	0.0324194258707594	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Fibroblastic_Disorders	1	PBMC_20_CD4.N1	54	39855932	102585	9746610	0.0185185185185185	1.75944609619123	scE2G_multiome	FALSE	FALSE	0.990707117643345	0.252397203410724	12.2649955053783	0.110855033237439	1	0.0517241379310345	0.0290803736061726	-0.038477966406549	0.0755150034435861	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
GGT	21	PBMC_20_CD4.N1	745	39855932	102585	9746610	0.0281879194630873	2.67813674239042	scE2G_multiome	FALSE	FALSE	0.215129997170596	1.75676537129977	4.08274009046234	2.18923586254221e-05	0.0783965362376365	0.0307076101468625	0.00630390270814142	0.0158324971930856	0.0405433417330889	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Glucose	9	PBMC_20_CD4.N1	210	39855932	102585	9746610	0.0428571428571429	4.07186096547114	scE2G_multiome	FALSE	FALSE	0.326121905761951	2.14880730158317	7.71593232669673	9.17518528318532e-05	0.328563384990866	0.0514018691588785	0.0150946727320323	0.0132721279439408	0.072442157770345	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
HDLC	30	PBMC_20_CD4.N1	692	39855932	102585	9746610	0.0433526011560694	4.11893450264422	scE2G_multiome	FALSE	FALSE	0.178582450253244	2.90252005255462	5.84513496199308	3.90468997663832e-11	1.39826948063418e-07	0.0459770114942529	0.00793862284195959	0.0277931862989816	0.0589120160131572	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Hb	28	PBMC_20_CD4.N1	693	39855932	102585	9746610	0.0404040404040404	3.83879148259906	scE2G_multiome	FALSE	FALSE	0.185134695775395	2.67059224650119	5.51799701589845	7.69813219446668e-10	2.75670113883852e-06	0.0430416068866571	0.00768730968674359	0.0253371902800171	0.0554708905280637	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
HbA1c	47	PBMC_20_CD4.N1	873	39855932	102585	9746610	0.0538373424971363	5.11509071263844	scE2G_multiome	FALSE	FALSE	0.141893824843633	3.87322830854803	6.75512800027226	7.37151487419015e-20	2.63973947644749e-16	0.0558722919042189	0.00775557172000917	0.038636701246401	0.0690379837478717	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Height	79	PBMC_20_CD4.N1	2195	39855932	102585	9746610	0.0359908883826879	3.41949751542224	scE2G_multiome	FALSE	FALSE	0.11047523726283	2.75375691085194	4.24618571519494	1.08125131956996e-20	3.87196097538003e-17	0.0368349249658936	0.0040166837869348	0.0281183328230098	0.0438634439423661	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Ht	22	PBMC_20_CD4.N1	682	39855932	102585	9746610	0.032258064516129	3.06484158691376	scE2G_multiome	FALSE	FALSE	0.20974345240455	2.03176783917797	4.62319255760858	1.70741611590105e-06	0.00611425711104166	0.0349854227405248	0.00701533544414415	0.0185082597061392	0.0460078693261189	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Hypothyroidism	7	PBMC_20_CD4.N1	56	39855932	102585	9746610	0.125	11.8762611492908	scE2G_multiome	FALSE	FALSE	0.35356303600734	5.93917793780459	23.7483335847473	1.36456411818217e-07	0.000488650410721035	0.15	0.0460977222864644	0.0346501245492003	0.2153498754508	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
IBD	1	PBMC_20_CD4.N1	5	39855932	102585	9746610	0.2	19.0020178388653	scE2G_multiome	FALSE	FALSE	0.894436836413982	3.29195360597595	109.684620491944	0.00108467170917993	1	0.333333333333333	0.157134840263677	-0.107978627633262	0.507978627633262	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
IGF1	29	PBMC_20_CD4.N1	1041	39855932	102585	9746610	0.0278578290105668	2.64677481905425	scE2G_multiome	FALSE	FALSE	0.183100179924242	1.84868040718925	3.78941482558944	1.31789185329316e-06	0.00471937072664281	0.0296650717703349	0.00524838141257493	0.0175711904647905	0.0381444675563431	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
Insomnia	2	PBMC_20_CD4.N1	29	39855932	102585	9746610	0.0689655172413793	6.55241994443632	scE2G_multiome	FALSE	FALSE	0.68229788463508	1.72039713732638	24.9559861480412	0.00347203872771232	1	0.121212121212121	0.0568143555491571	-0.0423885734398219	0.180319607922581	not_significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
LDLC	25	PBMC_20_CD4.N1	592	39855932	102585	9746610	0.0422297297297297	4.01225038827393	scE2G_multiome	FALSE	FALSE	0.195741121704444	2.7338386737583	5.88847957003755	2.08444724668423e-09	7.46440559037623e-06	0.0453020134228188	0.0085186078401732	0.0255335651645697	0.0589258942948897	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
LOY	16	PBMC_20_CD4.N1	206	39855932	102585	9746610	0.0776699029126214	7.37942440344285	scE2G_multiome	FALSE	FALSE	0.240104691318727	4.60940644053097	11.8140817540609	1.12429848576977e-10	4.02611287754155e-07	0.0857142857142857	0.0193178115366518	0.0398076880406515	0.115532117784591	significant	773	10209401	PBMC9	PBMC CD4+ naive T cells		/oak/stanford/groups/engreitz/Users/sheth/sc-E2G/results/2024_0826_PBMC/PBMC_20_CD4.N1/multiome_powerlaw_v2/encode_e2g_predictions.tsv.gz	/oak/stanford/groups/engreitz/igv/hg38/scE2G/PBMC/PBMC_20_CD4.N1/ATAC_norm.bw
